,name,scan_day,operator
58049,UIUC,2020-08-05,2
58050,UIUC,2020-08-06,2
58051,UIUC,2020-08-07,2
58052,UIUC,2020-08-08,1
58053,UIUC,2020-08-10,2
58054,UIUC,2020-08-11,1
58055,UIUC,2020-08-13,2
58056,UIUC,2020-08-14,2
58057,UIUC,2020-08-15,2
58058,UIUC,2020-08-16,1
58059,UIUC,2020-08-17,2
58060,UIUC,2020-08-18,2
58061,UIUC,2020-08-19,1
58062,UIUC,2020-08-21,2
58063,UIUC,2020-08-24,2
58064,UIUC,2020-08-25,2
58065,UIUC,2020-08-26,2
58066,UIUC,2020-08-27,2
58067,UIUC,2020-08-28,2
58068,UIUC,2020-08-31,1
58069,UIUC,2020-09-01,1
58070,UIUC,2020-09-02,2
58071,UIUC,2020-09-03,2
58072,UIUC,2020-09-04,2
58073,UIUC,2020-09-06,1
58074,UIUC,2020-09-08,2
58075,UIUC,2020-09-09,2
58076,UIUC,2020-09-10,2
58077,UIUC,2020-09-11,2
58078,UIUC,2020-09-14,1
58079,UIUC,2020-09-15,2
58080,UIUC,2020-09-16,2
58081,UIUC,2020-09-17,2
58082,UIUC,2020-09-18,2
58083,UIUC,2020-09-21,2
58084,UIUC,2020-09-22,2
58085,UIUC,2020-09-23,2
58086,UIUC,2020-09-24,1
58087,UIUC,2020-09-25,2
58088,UIUC,2020-09-28,2
58089,UIUC,2020-09-29,2
58090,UIUC,2020-09-30,1
58091,UIUC,2020-10-01,1
58092,UIUC,2020-10-02,2
58093,UIUC,2020-10-05,1
58094,UIUC,2020-10-06,2
58095,UIUC,2020-10-07,2
58096,UIUC,2020-10-09,2
58097,UIUC,2020-10-12,2
58098,UIUC,2020-10-13,2
58099,UIUC,2020-10-14,2
58100,UIUC,2020-10-15,2
58101,UIUC,2020-10-16,1
58102,UIUC,2020-10-19,1
58103,UIUC,2020-10-20,2
58104,UIUC,2020-10-21,2
58105,UIUC,2020-10-22,2
58106,UIUC,2020-10-23,2
58107,UIUC,2020-10-26,2
58108,UIUC,2020-10-28,1
58109,UIUC,2020-10-29,2
58110,UIUC,2020-10-30,1
58111,UIUC,2020-11-02,2
58112,UIUC,2020-11-03,2
58113,UIUC,2020-11-04,1
58114,UIUC,2020-11-05,2
58115,UIUC,2020-11-06,2
58116,UIUC,2020-11-09,2
58117,UIUC,2020-11-10,2
58118,UIUC,2020-11-11,2
58119,UIUC,2020-11-12,2
58120,UIUC,2020-11-13,2
58121,UIUC,2020-11-16,2
58122,UIUC,2020-11-17,2
58123,UIUC,2020-11-18,2
58124,UIUC,2020-11-20,1
58125,UIUC,2020-11-23,2
58126,UIUC,2020-11-24,2
58127,UIUC,2020-11-25,2
58128,UIUC,2020-12-01,1
58129,UIUC,2020-12-03,1
58130,UIUC,2020-12-04,1
58131,UIUC,2020-12-07,1
58132,UIUC,2020-12-08,1
58133,UIUC,2020-12-09,1
58134,UIUC,2020-12-10,1
58135,UIUC,2020-12-11,1
58136,UIUC,2020-12-13,1
58137,UIUC,2020-12-14,1
58138,UIUC,2020-12-15,1
58139,UIUC,2020-12-16,1
58140,UIUC,2020-12-17,1
58141,UIUC,2020-12-21,1
58142,UIUC,2020-12-22,1
58143,UIUC,2020-12-23,1
58144,UIUC,2021-01-04,1
58145,UIUC,2021-01-05,1
58146,UIUC,2021-01-06,1
58147,UIUC,2021-01-07,1
58148,UIUC,2021-01-08,1
58149,UIUC,2021-01-09,1
58150,UIUC,2021-01-11,1
58151,UIUC,2021-01-12,1
58152,UIUC,2021-01-13,1
58153,UIUC,2021-01-14,1
58154,UIUC,2021-01-15,1
58155,UIUC,2021-01-20,1
58156,UIUC,2021-01-21,1
58157,UIUC,2021-01-22,1
58158,UIUC,2021-01-25,1
58159,UIUC,2021-01-26,1
58160,UIUC,2021-01-27,1
58161,UIUC,2021-01-28,3
58162,UIUC,2021-01-29,2
58163,UIUC,2021-02-01,2
58164,UIUC,2021-02-02,2
58165,UIUC,2021-02-03,2
58166,UIUC,2021-02-04,2
58167,UIUC,2021-02-08,2
58168,UIUC,2021-02-09,2
58169,UIUC,2021-02-10,2
58170,UIUC,2021-02-11,2
58171,UIUC,2021-02-12,2
58172,UIUC,2021-02-16,1
58173,UIUC,2021-02-17,1
58174,UIUC,2021-02-18,2
58175,UIUC,2021-02-19,2
58176,UIUC,2021-02-20,2
58177,UIUC,2021-02-23,2
58178,UIUC,2021-02-24,2
58179,UIUC,2021-02-25,2
58180,UIUC,2021-02-26,1
58181,UIUC,2021-02-28,1
58182,UIUC,2021-03-01,2
58183,UIUC,2021-03-02,2
58184,UIUC,2021-03-03,2
58185,UIUC,2021-03-04,2
58186,UIUC,2021-03-05,2
58187,UIUC,2021-03-08,2
58188,UIUC,2021-03-09,2
58189,UIUC,2021-03-10,2
58190,UIUC,2021-03-11,2
58191,UIUC,2021-03-12,2
58192,UIUC,2021-03-15,2
58193,UIUC,2021-03-16,2
58194,UIUC,2021-03-17,2
58195,UIUC,2021-03-18,1
58196,UIUC,2021-03-19,1
58197,UIUC,2021-03-22,2
58198,UIUC,2021-03-23,2
58199,UIUC,2021-03-24,2
58200,UIUC,2021-03-25,2
58201,UIUC,2021-03-26,2
58202,UIUC,2021-03-29,1
58203,UIUC,2021-03-30,2
58204,UIUC,2021-03-31,2
58205,UIUC,2021-04-01,2
58206,UIUC,2021-04-02,2
58207,UIUC,2021-04-04,1
58208,UIUC,2021-04-05,2
58209,UIUC,2021-04-06,2
58210,UIUC,2021-04-07,2
58211,UIUC,2021-04-08,2
58212,UIUC,2021-04-09,2
58213,UIUC,2021-04-12,2
58214,UIUC,2021-04-13,2
58215,UIUC,2021-04-14,2
58216,UIUC,2021-04-15,2
58217,UIUC,2021-04-16,1
58218,UIUC,2021-04-19,1
58219,UIUC,2021-04-20,1
58220,UIUC,2021-04-21,1
58221,UIUC,2021-04-22,1
58222,UIUC,2021-04-23,1
58223,UIUC,2021-04-27,1
58224,UIUC,2021-04-28,2
58225,UIUC,2021-04-29,1
58226,UIUC,2021-05-03,1
58227,UIUC,2021-05-04,2
58228,UIUC,2021-05-05,2
58229,UIUC,2021-05-06,2
58230,UIUC,2021-05-10,2
58231,UIUC,2021-05-11,2
58232,UIUC,2021-05-12,2
58233,UIUC,2021-05-13,2
58234,UIUC,2021-05-14,1
58235,UIUC,2021-05-17,2
58236,UIUC,2021-05-18,1
58237,UIUC,2021-05-19,2
58238,UIUC,2021-05-20,2
58239,UIUC,2021-05-21,1
58240,UIUC,2021-05-24,2
58241,UIUC,2021-05-25,1
58242,UIUC,2021-05-26,2
58243,UIUC,2021-05-27,2
58244,UIUC,2021-05-28,2
58245,UIUC,2021-06-01,2
58246,UIUC,2021-06-02,2
58247,UIUC,2021-06-03,2
58248,UIUC,2021-06-04,2
58249,UIUC,2021-06-05,1
58250,UIUC,2021-06-07,2
58251,UIUC,2021-06-08,2
58252,UIUC,2021-06-09,2
58253,UIUC,2021-06-10,2
58254,UIUC,2021-06-11,2
58255,UIUC,2021-06-14,2
58256,UIUC,2021-06-15,1
58257,UIUC,2021-06-16,2
58258,UIUC,2021-06-17,2
58259,UIUC,2021-06-18,2
58260,UIUC,2021-06-21,2
58261,UIUC,2021-06-22,2
58262,UIUC,2021-06-23,2
58263,UIUC,2021-06-24,2
58264,UIUC,2021-06-25,2
58265,UIUC,2021-06-28,2
58266,UIUC,2021-06-29,2
58267,UIUC,2021-06-30,2
58268,UIUC,2021-07-01,2
58269,UIUC,2021-07-02,2
58270,UIUC,2021-07-06,2
58271,UIUC,2021-07-07,2
58272,UIUC,2021-07-08,2
58273,UIUC,2021-07-09,2
58274,UIUC,2021-07-12,2
58275,UIUC,2021-07-13,2
58276,UIUC,2021-07-14,2
58277,UIUC,2021-07-15,2
58278,UIUC,2021-07-17,1
58279,UIUC,2021-07-19,2
58280,UIUC,2021-07-20,2
58281,UIUC,2021-07-21,2
58282,UIUC,2021-07-22,2
58283,UIUC,2021-07-23,2
58284,UIUC,2021-07-26,2
58285,UIUC,2021-07-27,2
58286,UIUC,2021-07-28,2
58287,UIUC,2021-07-29,2
58288,UIUC,2021-07-30,2
58289,UIUC,2021-08-02,2
58290,UIUC,2021-08-03,2
58291,UIUC,2021-08-04,2
58292,UIUC,2021-08-05,2
58293,UIUC,2021-08-06,2
58294,UIUC,2021-08-09,2
58295,UIUC,2021-08-10,2
58296,UIUC,2021-08-11,2
58297,UIUC,2021-08-12,2
58298,UIUC,2021-08-13,2
58299,UIUC,2021-08-16,2
58300,UIUC,2021-08-17,2
58301,UIUC,2021-08-18,2
58302,UIUC,2021-08-19,2
58303,UIUC,2021-08-20,1
58304,UIUC,2021-08-23,2
58305,UIUC,2021-08-24,2
58306,UIUC,2021-08-25,2
58307,UIUC,2021-08-26,2
58308,UIUC,2021-08-27,2
58309,UIUC,2021-08-30,2
58310,UIUC,2021-08-31,2
58311,UIUC,2021-09-01,2
58312,UIUC,2021-09-02,2
58313,UIUC,2021-09-03,2
58314,UIUC,2021-09-07,2
58315,UIUC,2021-09-08,2
58316,UIUC,2021-09-09,2
58317,UIUC,2021-09-10,1
58318,UIUC,2021-09-13,2
58319,UIUC,2021-09-14,2
58320,UIUC,2021-09-15,2
58321,UIUC,2021-09-16,2
58322,UIUC,2021-09-17,1
58323,UIUC,2021-09-21,2
58324,UIUC,2021-09-22,2
58325,UIUC,2021-09-23,1
58326,UIUC,2021-09-27,2
58327,UIUC,2021-09-28,2
58328,UIUC,2021-09-29,2
58329,UIUC,2021-09-30,2
58330,UIUC,2021-10-02,1
58331,UIUC,2021-10-03,1
58332,UIUC,2021-10-04,2
58333,UIUC,2021-10-05,2
58334,UIUC,2021-10-06,2
58335,UIUC,2021-10-07,2
58336,UIUC,2021-10-08,2
58337,UIUC,2021-10-09,1
58338,UIUC,2021-10-11,2
58339,UIUC,2021-10-12,2
58340,UIUC,2021-10-13,1
58341,UIUC,2021-10-14,1
58342,UIUC,2021-10-15,1
58343,UIUC,2021-10-18,2
58344,UIUC,2021-10-19,2
58345,UIUC,2021-10-20,2
58346,UIUC,2021-10-21,2
58347,UIUC,2021-10-22,1
58348,UIUC,2021-10-25,2
58349,UIUC,2021-10-26,2
58350,UIUC,2021-10-27,2
58351,UIUC,2021-10-28,2
58352,UIUC,2021-11-01,2
58353,UIUC,2021-11-02,2
58354,UIUC,2021-11-03,2
58355,UIUC,2021-11-04,2
58356,UIUC,2021-11-05,1
58357,UIUC,2021-11-08,2
58358,UIUC,2021-11-09,2
58359,UIUC,2021-11-10,2
58360,UIUC,2021-11-11,2
58361,UIUC,2021-11-12,2
58362,UIUC,2021-11-13,1
58363,UIUC,2021-11-15,2
58364,UIUC,2021-11-16,2
58365,UIUC,2021-11-17,2
58366,UIUC,2021-11-18,2
58367,UIUC,2021-11-19,2
58368,UIUC,2021-11-22,2
58369,UIUC,2021-11-23,1
58370,UIUC,2021-11-24,1
58371,UIUC,2021-11-29,2
58372,UIUC,2021-11-30,2
58373,UIUC,2021-12-01,2
58374,UIUC,2021-12-02,2
58375,UIUC,2021-12-06,2
58376,UIUC,2021-12-07,2
58377,UIUC,2021-12-08,2
58378,UIUC,2021-12-09,2
58379,UIUC,2021-12-10,1
58380,UIUC,2021-12-13,1
58381,UIUC,2021-12-14,2
58382,UIUC,2021-12-15,2
58383,UIUC,2021-12-16,2
58384,UIUC,2021-12-17,2
58385,UIUC,2021-12-20,2
58386,UIUC,2021-12-21,2
58387,UIUC,2021-12-22,2
58388,UIUC,2021-12-23,1
58389,UIUC,2022-01-05,2
58390,UIUC,2022-01-06,2
58391,UIUC,2022-01-07,1
58392,UIUC,2022-01-08,1
58393,UIUC,2022-01-10,2
58394,UIUC,2022-01-11,2
58395,UIUC,2022-01-12,2
58396,UIUC,2022-01-13,2
58397,UIUC,2022-01-18,2
58398,UIUC,2022-01-19,2
58399,UIUC,2022-01-20,1
58400,UIUC,2022-01-24,2
58401,UIUC,2022-01-25,2
58402,UIUC,2022-01-26,2
58403,UIUC,2022-01-27,2
58404,UIUC,2022-01-28,1
58405,UIUC,2022-01-31,2
58406,UIUC,2022-02-01,2
58407,UIUC,2022-02-02,2
58408,UIUC,2022-02-07,2
58409,UIUC,2022-02-08,2
58410,UIUC,2022-02-09,2
58411,UIUC,2022-02-10,1
58412,UIUC,2022-02-11,1
58413,UIUC,2022-02-14,2
58414,UIUC,2022-02-15,2
58415,UIUC,2022-02-16,2
58416,UIUC,2022-02-17,2
58417,UIUC,2022-02-18,1
58418,UIUC,2022-02-22,2
58419,UIUC,2022-02-23,2
58420,UIUC,2022-02-24,2
58421,UIUC,2022-02-25,1
58422,UIUC,2022-02-28,2
58423,UIUC,2022-03-01,2
58424,UIUC,2022-03-02,2
58425,UIUC,2022-03-03,2
58426,UIUC,2022-03-04,1
58427,UIUC,2022-03-05,1
58428,UIUC,2022-03-06,1
58429,UIUC,2022-03-07,2
58430,UIUC,2022-03-08,2
58431,UIUC,2022-03-09,2
58432,UIUC,2022-03-10,2
58433,UIUC,2022-03-11,1
58434,UIUC,2022-03-14,2
58435,UIUC,2022-03-15,2
58436,UIUC,2022-03-16,2
58437,UIUC,2022-03-17,2
58438,UIUC,2022-03-18,1
58439,UIUC,2022-03-21,2
58440,UIUC,2022-03-22,2
58441,UIUC,2022-03-23,2
58442,UIUC,2022-03-24,2
58443,UIUC,2022-03-25,2
58444,UIUC,2022-03-26,1
58445,UIUC,2022-03-27,1
58446,UIUC,2022-03-28,2
58447,UIUC,2022-03-29,2
58448,UIUC,2022-03-30,2
58449,UIUC,2022-03-31,2
58450,UIUC,2022-04-01,2
58451,UIUC,2022-04-02,1
58452,UIUC,2022-04-04,2
58453,UIUC,2022-04-05,2
58454,UIUC,2022-04-06,2
58455,UIUC,2022-04-07,2
58456,UIUC,2022-04-08,2
58457,UIUC,2022-04-09,1
58458,UIUC,2022-04-11,2
58459,UIUC,2022-04-12,2
58460,UIUC,2022-04-13,2
58461,UIUC,2022-04-14,2
58462,UIUC,2022-04-15,2
58463,UIUC,2022-04-16,2
58464,UIUC,2022-04-17,2
58465,UIUC,2022-04-18,2
58466,UIUC,2022-04-19,2
58467,UIUC,2022-04-20,2
58468,UIUC,2022-04-21,2
58469,UIUC,2022-04-22,1
58470,UIUC,2022-04-23,1
58471,UIUC,2022-04-25,2
58472,UIUC,2022-04-26,2
58473,UIUC,2022-04-27,2
58474,UIUC,2022-04-28,2
58475,UIUC,2022-04-29,2
58476,UIUC,2022-04-30,1
58477,UIUC,2022-05-02,2
58478,UIUC,2022-05-03,2
58479,UIUC,2022-05-04,2
58480,UIUC,2022-05-05,2
58481,UIUC,2022-05-06,1
58482,UIUC,2022-05-07,1
58483,UIUC,2022-05-09,2
58484,UIUC,2022-05-10,2
58485,UIUC,2022-05-11,2
58486,UIUC,2022-05-12,2
58487,UIUC,2022-05-13,1
58488,UIUC,2022-05-16,2
58489,UIUC,2022-05-17,2
58490,UIUC,2022-05-18,2
58491,UIUC,2022-05-19,2
58492,UIUC,2022-05-23,2
58493,UIUC,2022-05-24,2
58494,UIUC,2022-05-25,2
58495,UIUC,2022-05-26,2
58496,UIUC,2022-05-27,1
58497,UIUC,2022-05-29,1
58498,UIUC,2022-05-31,2
58499,UIUC,2022-06-01,2
58500,UIUC,2022-06-02,2
58501,UIUC,2022-06-03,2
58502,UIUC,2022-06-06,2
58503,UIUC,2022-06-07,2
58504,UIUC,2022-06-08,2
58505,UIUC,2022-06-09,2
58506,UIUC,2022-06-10,1
58507,UIUC,2022-06-12,1
58508,UIUC,2022-06-13,2
58509,UIUC,2022-06-14,2
58510,UIUC,2022-06-15,2
58511,UIUC,2022-06-16,2
58512,UIUC,2022-06-20,2
58513,UIUC,2022-06-21,2
58514,UIUC,2022-06-22,2
58515,UIUC,2022-06-23,2
58516,UIUC,2022-06-24,1
58517,UIUC,2022-06-27,2
58518,UIUC,2022-06-28,2
58519,UIUC,2022-06-29,2
58520,UIUC,2022-06-30,2
58521,UIUC,2022-07-01,1
58522,UIUC,2022-07-05,2
58523,UIUC,2022-07-06,2
58524,UIUC,2022-07-07,2
58525,UIUC,2022-07-08,2
58526,UIUC,2022-07-11,2
58527,UIUC,2022-07-12,2
58528,UIUC,2022-07-13,2
58529,UIUC,2022-07-14,2
58530,UIUC,2022-07-15,2
58531,UIUC,2022-07-18,1
58532,UIUC,2022-07-19,2
58533,UIUC,2022-07-20,2
58534,UIUC,2022-07-21,2
58535,UIUC,2022-07-22,2
58536,UIUC,2022-07-23,1
58537,UIUC,2022-07-26,1
58538,UIUC,2022-07-27,2
58539,UIUC,2022-07-28,2
58540,UIUC,2022-07-29,2
58541,UIUC,2022-07-30,1
58542,UIUC,2022-08-01,1
58543,UIUC,2022-08-02,2
58544,UIUC,2022-08-03,2
58545,UIUC,2022-08-04,2
58546,UIUC,2022-08-05,2
58547,UIUC,2022-08-06,1
58548,UIUC,2022-08-08,1
58549,UIUC,2022-08-09,2
58550,UIUC,2022-08-10,2
58551,UIUC,2022-08-11,2
58552,UIUC,2022-08-12,2
58553,UIUC,2022-08-13,1
58554,UIUC,2022-08-15,1
58555,UIUC,2022-08-16,2
58556,UIUC,2022-08-17,2
58557,UIUC,2022-08-18,2
58558,UIUC,2022-08-19,2
58559,UIUC,2022-08-22,1
58560,UIUC,2022-08-23,2
58561,UIUC,2022-08-24,2
58562,UIUC,2022-08-25,2
58563,UIUC,2022-08-26,2
58564,UIUC,2022-08-27,1
58565,UIUC,2022-08-29,1
58566,UIUC,2022-08-30,2
58567,UIUC,2022-08-31,2
58568,UIUC,2022-09-01,2
58569,UIUC,2022-09-02,1
58570,UIUC,2022-09-03,1
58571,UIUC,2022-09-06,2
58572,UIUC,2022-09-07,2
58573,UIUC,2022-09-08,2
58574,UIUC,2022-09-09,1
58575,UIUC,2022-09-12,1
58576,UIUC,2022-09-13,2
58577,UIUC,2022-09-14,2
58578,UIUC,2022-09-15,2
58579,UIUC,2022-09-16,2
58580,UIUC,2022-09-17,1
58581,UIUC,2022-09-19,1
58582,UIUC,2022-09-20,2
58583,UIUC,2022-09-21,2
58584,UIUC,2022-09-22,1
58585,UIUC,2022-09-23,2
58586,UIUC,2022-09-24,1
58587,UIUC,2022-09-26,1
58588,UIUC,2022-09-27,2
58589,UIUC,2022-09-28,2
58590,UIUC,2022-09-29,2
58591,UIUC,2022-09-30,2
58592,UIUC,2022-10-01,1
58593,UIUC,2022-10-03,1
58594,UIUC,2022-10-04,2
58595,UIUC,2022-10-05,2
58596,UIUC,2022-10-06,2
58597,UIUC,2022-10-07,2
58598,UIUC,2022-10-08,1
58599,UIUC,2022-10-10,1
58600,UIUC,2022-10-11,2
58601,UIUC,2022-10-12,2
58602,UIUC,2022-10-13,2
58603,UIUC,2022-10-14,2
58604,UIUC,2022-10-15,1
58605,UIUC,2022-10-17,1
58606,UIUC,2022-10-18,2
58607,UIUC,2022-10-19,2
58608,UIUC,2022-10-20,2
58609,UIUC,2022-10-21,2
58610,UIUC,2022-10-22,1
58611,UIUC,2022-10-24,1
58612,UIUC,2022-10-25,2
58613,UIUC,2022-10-26,2
58614,UIUC,2022-10-27,2
58615,UIUC,2022-10-28,2
58616,UIUC,2022-10-31,1
58617,UIUC,2022-11-01,2
58618,UIUC,2022-11-02,2
58619,UIUC,2022-11-03,2
58620,UIUC,2022-11-04,1
58621,UIUC,2022-11-05,1
58622,UIUC,2022-11-07,2
58623,UIUC,2022-11-08,2
58624,UIUC,2022-11-09,2
58625,UIUC,2022-11-10,2
58626,UIUC,2022-11-11,2
58627,UIUC,2022-11-12,1
58628,UIUC,2022-11-14,2
58629,UIUC,2022-11-15,2
58630,UIUC,2022-11-16,2
58631,UIUC,2022-11-17,2
58632,UIUC,2022-11-18,2
58633,UIUC,2022-11-19,1
58634,UIUC,2022-11-21,2
58635,UIUC,2022-11-22,1
58636,UIUC,2022-11-23,1
58637,UIUC,2022-11-24,1
58638,UIUC,2022-11-29,1
58639,UIUC,2022-11-30,2
58640,UIUC,2022-12-01,1
58641,UIUC,2022-12-02,2
58642,UIUC,2022-12-06,2
58643,UIUC,2022-12-07,2
58644,UIUC,2022-12-08,1
58645,UIUC,2022-12-09,1
58646,UIUC,2022-12-12,1
58647,UIUC,2022-12-13,2
58648,UIUC,2022-12-14,2
58649,UIUC,2022-12-16,2
58650,UIUC,2022-12-19,1
58651,UIUC,2022-12-20,2
58652,UIUC,2022-12-21,1
58653,UIUC,2022-12-22,2
58654,UIUC,2022-12-23,1
58655,UIUC,2023-01-03,1
58656,UIUC,2023-01-04,2
58657,UIUC,2023-01-05,1
58658,UIUC,2023-01-06,2
58659,UIUC,2023-01-07,1
58660,UIUC,2023-01-09,2
58661,UIUC,2023-01-10,2
58662,UIUC,2023-01-11,2
58663,UIUC,2023-01-12,2
58664,UIUC,2023-01-13,2
58665,UIUC,2023-01-17,2
58666,UIUC,2023-01-18,2
58667,UIUC,2023-01-19,2
58668,UIUC,2023-01-20,2
58669,UIUC,2023-01-23,2
58670,UIUC,2023-01-24,2
58671,UIUC,2023-01-25,2
58672,UIUC,2023-01-26,2
58673,UIUC,2023-01-27,2
58674,UIUC,2023-01-28,1
58675,UIUC,2023-01-30,2
58676,UIUC,2023-01-31,2
58677,UIUC,2023-02-01,2
58678,UIUC,2023-02-02,2
58679,UIUC,2023-02-03,1
58680,UIUC,2023-02-06,2
58681,UIUC,2023-02-07,2
58682,UIUC,2023-02-08,2
58683,UIUC,2023-02-09,2
58684,UIUC,2023-02-13,2
58685,UIUC,2023-02-14,2
58686,UIUC,2023-02-15,2
58687,UIUC,2023-02-16,2
58688,UIUC,2023-02-17,2
58689,UIUC,2023-02-21,1
58690,UIUC,2023-02-22,1
58691,UIUC,2023-02-23,1
58692,UIUC,2023-02-24,1
58693,UIUC,2023-02-27,2
58694,UIUC,2023-02-28,2
58695,UIUC,2023-03-01,2
58696,UIUC,2023-03-02,2
58697,UIUC,2023-03-03,2
58698,UIUC,2023-03-06,2
58699,UIUC,2023-03-07,2
58700,UIUC,2023-03-08,2
58701,UIUC,2023-03-09,2
58702,UIUC,2023-03-10,2
58703,UIUC,2023-03-13,2
58704,UIUC,2023-03-14,2
58705,UIUC,2023-03-15,2
58706,UIUC,2023-03-16,2
58707,UIUC,2023-03-17,1
58708,UIUC,2023-03-20,2
58709,UIUC,2023-03-21,2
58710,UIUC,2023-03-22,2
58711,UIUC,2023-03-23,2
58712,UIUC,2023-03-25,1
58713,UIUC,2023-03-27,2
58714,UIUC,2023-03-28,2
58715,UIUC,2023-03-29,2
58716,UIUC,2023-03-30,2
58717,UIUC,2023-03-31,1
58718,UIUC,2023-04-03,1
58719,UIUC,2023-04-04,1
58720,UIUC,2023-04-05,1
58721,UIUC,2023-04-06,1
58722,UIUC,2023-04-07,1
58723,UIUC,2023-04-10,1
58724,UIUC,2023-04-11,1
58725,UIUC,2023-04-12,1
58726,UIUC,2023-04-13,1
58727,UIUC,2023-04-14,1
58728,UIUC,2023-04-17,1
58729,UIUC,2023-04-18,1
58730,UIUC,2023-04-19,1
58731,UIUC,2023-04-20,1
58732,UIUC,2023-04-21,1
58733,UIUC,2023-04-24,1
58734,UIUC,2023-04-25,1
58735,UIUC,2023-04-26,1
58736,UIUC,2023-04-27,1
58737,UIUC,2023-04-28,1
58738,UIUC,2023-05-01,1
58739,UIUC,2023-05-02,1
58740,UIUC,2023-05-03,1
58741,UIUC,2023-05-04,1
58742,UIUC,2023-05-05,1
58743,UIUC,2023-05-08,1
58744,UIUC,2023-05-09,1
58745,UIUC,2023-05-10,1
58746,UIUC,2023-05-11,1
58747,UIUC,2023-05-15,1
58748,UIUC,2023-05-16,1
58749,UIUC,2023-05-17,2
58750,UIUC,2023-05-18,2
58751,UIUC,2023-05-19,2
58752,UIUC,2023-05-20,1
58753,UIUC,2023-05-22,2
58754,UIUC,2023-05-23,2
58755,UIUC,2023-05-24,2
58756,UIUC,2023-05-25,2
58757,UIUC,2023-05-26,1
58758,UIUC,2023-05-30,2
58759,UIUC,2023-05-31,2
58760,UIUC,2023-06-01,2
58761,UIUC,2023-06-02,2
58762,UIUC,2023-06-05,2
58763,UIUC,2023-06-06,2
58764,UNC Chapel Hill,2007-12-13,1
58765,UNC Chapel Hill,2007-12-14,1
58766,UNC Chapel Hill,2007-12-19,1
58767,UNC Chapel Hill,2007-12-20,1
58768,UNC Chapel Hill,2007-12-21,1
58769,UNC Chapel Hill,2008-01-03,1
58770,UNC Chapel Hill,2008-01-04,1
58771,UNC Chapel Hill,2008-01-07,1
58772,UNC Chapel Hill,2008-01-08,1
58773,UNC Chapel Hill,2008-01-09,1
58774,UNC Chapel Hill,2008-01-10,1
58775,UNC Chapel Hill,2008-01-11,1
58776,UNC Chapel Hill,2008-01-14,1
58777,UNC Chapel Hill,2008-01-15,1
58778,UNC Chapel Hill,2008-01-16,1
58779,UNC Chapel Hill,2008-01-17,1
58780,UNC Chapel Hill,2008-01-18,1
58781,UNC Chapel Hill,2008-01-24,1
58782,UNC Chapel Hill,2008-01-25,1
58783,UNC Chapel Hill,2008-01-29,1
58784,UNC Chapel Hill,2008-01-30,1
58785,UNC Chapel Hill,2008-01-31,1
58786,UNC Chapel Hill,2008-02-01,1
58787,UNC Chapel Hill,2008-02-04,1
58788,UNC Chapel Hill,2008-02-05,1
58789,UNC Chapel Hill,2008-02-06,1
58790,UNC Chapel Hill,2008-02-07,1
58791,UNC Chapel Hill,2008-02-08,1
58792,UNC Chapel Hill,2008-02-11,1
58793,UNC Chapel Hill,2008-02-12,1
58794,UNC Chapel Hill,2008-02-13,1
58795,UNC Chapel Hill,2008-02-15,1
58796,UNC Chapel Hill,2008-02-16,1
58797,UNC Chapel Hill,2008-02-19,1
58798,UNC Chapel Hill,2008-02-20,1
58799,UNC Chapel Hill,2008-02-21,1
58800,UNC Chapel Hill,2008-02-22,1
58801,UNC Chapel Hill,2008-02-25,1
58802,UNC Chapel Hill,2008-02-26,1
58803,UNC Chapel Hill,2008-02-27,1
58804,UNC Chapel Hill,2008-02-28,1
58805,UNC Chapel Hill,2008-02-29,1
58806,UNC Chapel Hill,2008-03-03,1
58807,UNC Chapel Hill,2008-03-04,1
58808,UNC Chapel Hill,2008-03-05,1
58809,UNC Chapel Hill,2008-03-06,1
58810,UNC Chapel Hill,2008-03-07,1
58811,UNC Chapel Hill,2008-03-10,1
58812,UNC Chapel Hill,2008-03-11,1
58813,UNC Chapel Hill,2008-03-12,1
58814,UNC Chapel Hill,2008-03-13,1
58815,UNC Chapel Hill,2008-03-14,1
58816,UNC Chapel Hill,2008-03-17,1
58817,UNC Chapel Hill,2008-03-18,1
58818,UNC Chapel Hill,2008-03-19,1
58819,UNC Chapel Hill,2008-03-20,1
58820,UNC Chapel Hill,2008-03-24,1
58821,UNC Chapel Hill,2008-03-25,1
58822,UNC Chapel Hill,2008-03-26,1
58823,UNC Chapel Hill,2008-03-31,1
58824,UNC Chapel Hill,2008-04-01,1
58825,UNC Chapel Hill,2008-04-02,1
58826,UNC Chapel Hill,2008-04-03,1
58827,UNC Chapel Hill,2008-04-04,1
58828,UNC Chapel Hill,2008-04-07,1
58829,UNC Chapel Hill,2008-04-08,1
58830,UNC Chapel Hill,2008-04-09,1
58831,UNC Chapel Hill,2008-04-10,1
58832,UNC Chapel Hill,2008-04-11,1
58833,UNC Chapel Hill,2008-04-14,1
58834,UNC Chapel Hill,2008-04-15,1
58835,UNC Chapel Hill,2008-04-16,1
58836,UNC Chapel Hill,2008-04-17,1
58837,UNC Chapel Hill,2008-04-18,1
58838,UNC Chapel Hill,2008-04-21,1
58839,UNC Chapel Hill,2008-04-22,1
58840,UNC Chapel Hill,2008-04-23,1
58841,UNC Chapel Hill,2008-04-24,1
58842,UNC Chapel Hill,2008-04-25,1
