,name,month_year,books_scanned
4777,Washington University in St. Louis,2021-07,10
4778,Washington University in St. Louis,2021-09,21
4779,Washington University in St. Louis,2021-10,7
4780,Washington University in St. Louis,2021-11,29
4781,Washington University in St. Louis,2021-12,18
4782,Washington University in St. Louis,2022-01,1
4783,Washington University in St. Louis,2022-02,76
4784,Washington University in St. Louis,2022-03,265
4785,Washington University in St. Louis,2022-04,240
4786,Washington University in St. Louis,2022-05,220
4787,Washington University in St. Louis,2022-06,55
4788,Washington University in St. Louis,2022-07,18
4789,Washington University in St. Louis,2022-08,240
4790,Washington University in St. Louis,2022-09,128
4791,Washington University in St. Louis,2023-01,204
4792,Washington University in St. Louis,2023-02,256
4793,Washington University in St. Louis,2023-03,186
4794,Washington University in St. Louis,2023-04,165
4795,Washington University in St. Louis,2023-05,25
4796,Washington University in St. Louis,2023-06,5
4798,Yiddish Book Center,2011-09,8
4799,Yiddish Book Center,2011-10,27
4800,Yiddish Book Center,2011-11,29
4801,Yiddish Book Center,2011-12,16
4802,Yiddish Book Center,2012-01,73
4803,Yiddish Book Center,2012-02,54
4804,Yiddish Book Center,2012-03,59
4805,Yiddish Book Center,2012-04,54
4806,Yiddish Book Center,2012-05,110
4807,Yiddish Book Center,2012-06,71
4808,Yiddish Book Center,2012-07,33
4809,Yiddish Book Center,2012-08,22
4810,Yiddish Book Center,2012-09,17
4811,Yiddish Book Center,2012-10,63
4812,Yiddish Book Center,2012-11,89
4813,Yiddish Book Center,2012-12,27
4814,Yiddish Book Center,2013-01,59
4815,Yiddish Book Center,2013-02,65
4816,Yiddish Book Center,2013-03,64
4817,Yiddish Book Center,2013-04,37
4818,Yiddish Book Center,2013-05,43
4819,Yiddish Book Center,2013-06,56
4820,Yiddish Book Center,2013-07,12
