,name,scan_day,operator,identifier,books_per_worker
57203,UIUC,2016-04-29,2,12,6.0
57204,UIUC,2016-05-02,3,14,4.666666666666667
57205,UIUC,2016-05-03,3,12,4.0
57206,UIUC,2016-05-04,2,14,7.0
57207,UIUC,2016-05-05,2,42,21.0
57208,UIUC,2016-05-06,2,40,20.0
57209,UIUC,2016-05-09,4,47,11.75
57210,UIUC,2016-05-10,2,51,25.5
57211,UIUC,2016-05-11,3,26,8.666666666666666
57212,UIUC,2016-05-12,2,39,19.5
57213,UIUC,2016-05-13,2,133,66.5
57214,UIUC,2016-05-16,2,13,6.5
57215,UIUC,2016-05-17,3,43,14.333333333333334
57216,UIUC,2016-05-18,3,23,7.666666666666667
57217,UIUC,2016-05-19,2,33,16.5
57218,UIUC,2016-05-20,1,68,68.0
57219,UIUC,2016-05-23,2,18,9.0
57220,UIUC,2016-05-24,1,11,11.0
57221,UIUC,2016-05-25,2,26,13.0
57222,UIUC,2016-05-26,2,38,19.0
57223,UIUC,2016-05-27,2,37,18.5
57224,UIUC,2016-05-31,3,41,13.666666666666666
57225,UIUC,2016-06-01,3,19,6.333333333333333
57226,UIUC,2016-06-02,3,40,13.333333333333334
57227,UIUC,2016-06-03,3,31,10.333333333333334
57228,UIUC,2016-06-06,3,46,15.333333333333334
57229,UIUC,2016-06-07,3,37,12.333333333333334
57230,UIUC,2016-06-08,3,38,12.666666666666666
57231,UIUC,2016-06-09,2,34,17.0
57232,UIUC,2016-06-10,2,30,15.0
57233,UIUC,2016-06-13,3,42,14.0
57234,UIUC,2016-06-14,3,38,12.666666666666666
57235,UIUC,2016-06-15,3,42,14.0
57236,UIUC,2016-06-16,2,16,8.0
57237,UIUC,2016-06-17,3,38,12.666666666666666
57238,UIUC,2016-06-20,3,33,11.0
57239,UIUC,2016-06-21,3,42,14.0
57240,UIUC,2016-06-22,2,29,14.5
57241,UIUC,2016-06-23,2,16,8.0
57242,UIUC,2016-06-24,3,37,12.333333333333334
57243,UIUC,2016-06-27,2,58,29.0
57244,UIUC,2016-06-28,3,40,13.333333333333334
57245,UIUC,2016-06-29,3,39,13.0
57246,UIUC,2016-06-30,3,32,10.666666666666666
57247,UIUC,2016-07-01,3,38,12.666666666666666
57248,UIUC,2016-07-05,3,32,10.666666666666666
57249,UIUC,2016-07-06,3,59,19.666666666666668
57250,UIUC,2016-07-07,3,44,14.666666666666666
57251,UIUC,2016-07-08,3,32,10.666666666666666
57252,UIUC,2016-07-11,3,36,12.0
57253,UIUC,2016-07-12,3,38,12.666666666666666
57254,UIUC,2016-07-13,2,28,14.0
57255,UIUC,2016-07-14,3,34,11.333333333333334
57256,UIUC,2016-07-15,3,41,13.666666666666666
57257,UIUC,2016-07-18,3,33,11.0
57258,UIUC,2016-07-19,3,31,10.333333333333334
57259,UIUC,2016-07-20,3,27,9.0
57260,UIUC,2016-07-21,3,26,8.666666666666666
57261,UIUC,2016-07-22,2,19,9.5
57262,UIUC,2016-07-25,3,38,12.666666666666666
57263,UIUC,2016-07-26,3,54,18.0
57264,UIUC,2016-07-27,2,23,11.5
57265,UIUC,2016-07-28,3,36,12.0
57266,UIUC,2016-07-29,3,30,10.0
57267,UIUC,2016-08-01,3,20,6.666666666666667
57268,UIUC,2016-08-02,2,17,8.5
57269,UIUC,2016-08-03,3,28,9.333333333333334
57270,UIUC,2016-08-04,3,17,5.666666666666667
57271,UIUC,2016-08-05,3,12,4.0
57272,UIUC,2016-08-08,2,12,6.0
57273,UIUC,2016-08-09,3,35,11.666666666666666
57274,UIUC,2016-08-10,3,43,14.333333333333334
57275,UIUC,2016-08-11,3,19,6.333333333333333
57276,UIUC,2016-08-12,3,26,8.666666666666666
57277,UIUC,2016-08-15,2,6,3.0
57278,UIUC,2016-08-16,3,21,7.0
57279,UIUC,2016-08-17,3,21,7.0
57280,UIUC,2016-08-18,3,34,11.333333333333334
57281,UIUC,2016-08-19,3,14,4.666666666666667
57282,UIUC,2016-08-22,4,32,8.0
57283,UIUC,2016-08-23,1,19,19.0
57284,UIUC,2016-08-24,3,27,9.0
57285,UIUC,2016-08-25,3,27,9.0
57286,UIUC,2016-08-26,3,15,5.0
57287,UIUC,2016-08-29,3,19,6.333333333333333
57288,UIUC,2016-08-30,3,33,11.0
57289,UIUC,2016-08-31,3,28,9.333333333333334
57290,UIUC,2016-09-01,3,27,9.0
57291,UIUC,2016-09-02,3,26,8.666666666666666
57292,UIUC,2016-09-06,3,41,13.666666666666666
57293,UIUC,2016-09-07,2,22,11.0
57294,UIUC,2016-09-08,2,25,12.5
57295,UIUC,2016-09-09,2,38,19.0
57296,UIUC,2016-09-12,3,19,6.333333333333333
57297,UIUC,2016-09-13,3,27,9.0
57298,UIUC,2016-09-14,3,12,4.0
57299,UIUC,2016-09-15,3,25,8.333333333333334
57300,UIUC,2016-09-16,3,17,5.666666666666667
57301,UIUC,2016-09-19,3,12,4.0
57302,UIUC,2016-09-20,4,23,5.75
57303,UIUC,2016-09-21,3,15,5.0
57304,UIUC,2016-09-22,4,9,2.25
57305,UIUC,2016-09-23,3,17,5.666666666666667
57306,UIUC,2016-09-26,3,11,3.6666666666666665
57307,UIUC,2016-09-27,3,30,10.0
57308,UIUC,2016-09-28,2,48,24.0
57309,UIUC,2016-09-29,3,37,12.333333333333334
57310,UIUC,2016-09-30,2,20,10.0
57311,UIUC,2016-10-03,2,19,9.5
57312,UIUC,2016-10-04,2,13,6.5
57313,UIUC,2016-10-05,2,28,14.0
57314,UIUC,2016-10-06,3,23,7.666666666666667
57315,UIUC,2016-10-07,3,21,7.0
57316,UIUC,2016-10-10,3,19,6.333333333333333
57317,UIUC,2016-10-11,3,43,14.333333333333334
57318,UIUC,2016-10-12,3,27,9.0
57319,UIUC,2016-10-13,3,23,7.666666666666667
57320,UIUC,2016-10-14,2,19,9.5
57321,UIUC,2016-10-17,3,31,10.333333333333334
57322,UIUC,2016-10-18,2,18,9.0
57323,UIUC,2016-10-19,3,19,6.333333333333333
57324,UIUC,2016-10-20,3,14,4.666666666666667
57325,UIUC,2016-10-21,2,10,5.0
57326,UIUC,2016-10-24,3,30,10.0
57327,UIUC,2016-10-25,3,34,11.333333333333334
57328,UIUC,2016-10-26,3,16,5.333333333333333
57329,UIUC,2016-10-27,3,11,3.6666666666666665
57330,UIUC,2016-10-28,3,15,5.0
57331,UIUC,2016-10-31,3,7,2.3333333333333335
57332,UIUC,2016-11-01,3,19,6.333333333333333
57333,UIUC,2016-11-02,2,17,8.5
57334,UIUC,2016-11-03,2,11,5.5
57335,UIUC,2016-11-04,3,19,6.333333333333333
57336,UIUC,2016-11-07,1,12,12.0
57337,UIUC,2016-11-08,1,2,2.0
57338,UIUC,2016-11-09,2,17,8.5
57339,UIUC,2016-11-10,3,30,10.0
57340,UIUC,2016-11-11,3,34,11.333333333333334
57341,UIUC,2016-11-14,3,11,3.6666666666666665
57342,UIUC,2016-11-15,3,14,4.666666666666667
57343,UIUC,2016-11-16,3,27,9.0
57344,UIUC,2016-11-17,3,20,6.666666666666667
57345,UIUC,2016-11-18,2,12,6.0
57346,UIUC,2016-11-21,2,17,8.5
57347,UIUC,2016-11-22,3,19,6.333333333333333
57348,UIUC,2016-11-23,3,17,5.666666666666667
57349,UIUC,2016-11-28,3,25,8.333333333333334
57350,UIUC,2016-11-29,2,11,5.5
57351,UIUC,2016-11-30,1,11,11.0
57352,UIUC,2016-12-01,2,26,13.0
57353,UIUC,2016-12-02,2,48,24.0
57354,UIUC,2016-12-05,3,73,24.333333333333332
57355,UIUC,2016-12-06,3,14,4.666666666666667
57356,UIUC,2016-12-07,3,15,5.0
57357,UIUC,2016-12-08,3,16,5.333333333333333
57358,UIUC,2016-12-09,3,16,5.333333333333333
57359,UIUC,2016-12-12,3,13,4.333333333333333
57360,UIUC,2016-12-13,3,21,7.0
57361,UIUC,2016-12-14,3,21,7.0
57362,UIUC,2016-12-15,3,16,5.333333333333333
57363,UIUC,2016-12-16,3,14,4.666666666666667
57364,UIUC,2016-12-19,3,26,8.666666666666666
57365,UIUC,2016-12-20,3,26,8.666666666666666
57366,UIUC,2016-12-21,3,32,10.666666666666666
57367,UIUC,2016-12-22,3,22,7.333333333333333
57368,UIUC,2016-12-23,1,2,2.0
57369,UIUC,2017-01-03,3,41,13.666666666666666
57370,UIUC,2017-01-04,2,23,11.5
57371,UIUC,2017-01-05,4,39,9.75
57372,UIUC,2017-01-06,3,31,10.333333333333334
57373,UIUC,2017-01-09,3,63,21.0
57374,UIUC,2017-01-10,3,59,19.666666666666668
57375,UIUC,2017-01-11,3,25,8.333333333333334
57376,UIUC,2017-01-12,3,17,5.666666666666667
57377,UIUC,2017-01-13,3,35,11.666666666666666
57378,UIUC,2017-01-16,3,35,11.666666666666666
57379,UIUC,2017-01-17,3,26,8.666666666666666
57380,UIUC,2017-01-18,3,25,8.333333333333334
57381,UIUC,2017-01-19,3,17,5.666666666666667
57382,UIUC,2017-01-20,3,20,6.666666666666667
57383,UIUC,2017-01-23,3,21,7.0
57384,UIUC,2017-01-24,3,36,12.0
57385,UIUC,2017-01-25,3,114,38.0
57386,UIUC,2017-01-26,3,22,7.333333333333333
57387,UIUC,2017-01-27,3,21,7.0
57388,UIUC,2017-01-30,3,18,6.0
57389,UIUC,2017-01-31,3,12,4.0
57390,UIUC,2017-02-01,3,22,7.333333333333333
57391,UIUC,2017-02-02,3,12,4.0
57392,UIUC,2017-02-03,3,13,4.333333333333333
57393,UIUC,2017-02-06,3,12,4.0
57394,UIUC,2017-02-07,3,13,4.333333333333333
57395,UIUC,2017-02-08,3,12,4.0
57396,UIUC,2017-02-09,3,25,8.333333333333334
57397,UIUC,2017-02-10,3,17,5.666666666666667
57398,UIUC,2017-02-13,3,14,4.666666666666667
57399,UIUC,2017-02-14,3,13,4.333333333333333
57400,UIUC,2017-02-15,3,22,7.333333333333333
57401,UIUC,2017-02-16,3,28,9.333333333333334
57402,UIUC,2017-02-17,3,37,12.333333333333334
57403,UIUC,2017-02-21,3,26,8.666666666666666
57404,UIUC,2017-02-22,2,16,8.0
57405,UIUC,2017-02-23,2,12,6.0
57406,UIUC,2017-02-24,3,23,7.666666666666667
57407,UIUC,2017-02-27,3,26,8.666666666666666
57408,UIUC,2017-02-28,3,32,10.666666666666666
57409,UIUC,2017-03-01,3,23,7.666666666666667
57410,UIUC,2017-03-02,2,11,5.5
57411,UIUC,2017-03-03,2,35,17.5
57412,UIUC,2017-03-06,2,5,2.5
57413,UIUC,2017-03-07,2,14,7.0
57414,UIUC,2017-03-08,2,18,9.0
57415,UIUC,2017-03-09,2,16,8.0
57416,UIUC,2017-03-10,4,29,7.25
57417,UIUC,2017-03-13,3,31,10.333333333333334
57418,UIUC,2017-03-14,3,32,10.666666666666666
57419,UIUC,2017-03-15,3,21,7.0
57420,UIUC,2017-03-16,3,15,5.0
57421,UIUC,2017-03-17,3,15,5.0
57422,UIUC,2017-03-20,3,18,6.0
57423,UIUC,2017-03-21,4,28,7.0
57424,UIUC,2017-03-22,4,30,7.5
57425,UIUC,2017-03-23,4,37,9.25
57426,UIUC,2017-03-24,3,16,5.333333333333333
57427,UIUC,2017-03-27,3,15,5.0
57428,UIUC,2017-03-28,3,24,8.0
57429,UIUC,2017-03-29,3,37,12.333333333333334
57430,UIUC,2017-03-30,3,12,4.0
57431,UIUC,2017-03-31,3,18,6.0
57432,UIUC,2017-04-03,3,23,7.666666666666667
57433,UIUC,2017-04-04,3,28,9.333333333333334
57434,UIUC,2017-04-05,3,27,9.0
57435,UIUC,2017-04-06,3,15,5.0
57436,UIUC,2017-04-07,3,11,3.6666666666666665
57437,UIUC,2017-04-10,3,6,2.0
57438,UIUC,2017-04-11,2,3,1.5
57439,UIUC,2017-04-12,3,8,2.6666666666666665
57440,UIUC,2017-04-13,3,7,2.3333333333333335
57441,UIUC,2017-04-14,3,5,1.6666666666666667
57442,UIUC,2017-04-17,3,8,2.6666666666666665
57443,UIUC,2017-04-18,2,17,8.5
57444,UIUC,2017-04-19,2,9,4.5
57445,UIUC,2017-04-20,2,11,5.5
57446,UIUC,2017-04-21,2,10,5.0
57447,UIUC,2017-04-24,2,30,15.0
57448,UIUC,2017-04-25,2,20,10.0
57449,UIUC,2017-04-26,3,26,8.666666666666666
57450,UIUC,2017-04-27,2,24,12.0
57451,UIUC,2017-04-28,2,19,9.5
57452,UIUC,2017-05-01,2,17,8.5
57453,UIUC,2017-05-02,2,24,12.0
57454,UIUC,2017-05-03,2,78,39.0
57455,UIUC,2017-05-04,2,17,8.5
57456,UIUC,2017-05-05,2,70,35.0
57457,UIUC,2017-05-08,3,86,28.666666666666668
57458,UIUC,2017-05-09,3,29,9.666666666666666
57459,UIUC,2017-05-10,2,19,9.5
57460,UIUC,2017-05-11,2,19,9.5
57461,UIUC,2017-05-12,3,17,5.666666666666667
57462,UIUC,2017-05-15,4,27,6.75
57463,UIUC,2017-05-16,4,40,10.0
57464,UIUC,2017-05-17,3,25,8.333333333333334
57465,UIUC,2017-05-18,3,18,6.0
57466,UIUC,2017-05-19,3,22,7.333333333333333
57467,UIUC,2017-05-22,3,12,4.0
57468,UIUC,2017-05-23,3,12,4.0
57469,UIUC,2017-05-24,3,23,7.666666666666667
57470,UIUC,2017-05-25,3,15,5.0
57471,UIUC,2017-05-26,3,14,4.666666666666667
57472,UIUC,2017-05-30,3,26,8.666666666666666
57473,UIUC,2017-05-31,3,25,8.333333333333334
57474,UIUC,2017-06-01,3,22,7.333333333333333
57475,UIUC,2017-06-02,3,25,8.333333333333334
57476,UIUC,2017-06-05,3,24,8.0
57477,UIUC,2017-06-06,3,24,8.0
57478,UIUC,2017-06-07,3,27,9.0
57479,UIUC,2017-06-08,3,18,6.0
57480,UIUC,2017-06-09,3,25,8.333333333333334
57481,UIUC,2017-06-12,3,14,4.666666666666667
57482,UIUC,2017-06-15,2,26,13.0
57483,UIUC,2017-06-16,3,18,6.0
57484,UIUC,2017-06-19,3,27,9.0
57485,UIUC,2017-06-20,3,69,23.0
57486,UIUC,2017-06-21,3,20,6.666666666666667
57487,UIUC,2017-06-22,3,33,11.0
57488,UIUC,2017-06-23,3,18,6.0
57489,UIUC,2017-06-26,3,17,5.666666666666667
57490,UIUC,2017-06-27,3,57,19.0
57491,UIUC,2017-06-28,3,120,40.0
57492,UIUC,2017-06-29,3,121,40.333333333333336
57493,UIUC,2017-06-30,3,71,23.666666666666668
57494,UIUC,2017-07-05,2,9,4.5
57495,UIUC,2017-07-06,3,68,22.666666666666668
57496,UIUC,2017-07-07,3,47,15.666666666666666
57497,UIUC,2017-07-10,3,51,17.0
57498,UIUC,2017-07-11,3,89,29.666666666666668
57499,UIUC,2017-07-12,3,116,38.666666666666664
57500,UIUC,2017-07-13,3,110,36.666666666666664
57501,UIUC,2017-07-14,2,85,42.5
57502,UIUC,2017-07-17,3,91,30.333333333333332
57503,UIUC,2017-07-18,3,120,40.0
57504,UIUC,2017-07-19,3,77,25.666666666666668
57505,UIUC,2017-07-20,3,95,31.666666666666668
57506,UIUC,2017-07-21,3,124,41.333333333333336
57507,UIUC,2017-07-24,3,98,32.666666666666664
57508,UIUC,2017-07-25,3,88,29.333333333333332
57509,UIUC,2017-07-26,3,68,22.666666666666668
57510,UIUC,2017-07-27,3,68,22.666666666666668
57511,UIUC,2017-07-28,3,124,41.333333333333336
57512,UIUC,2017-07-31,3,83,27.666666666666668
57513,UIUC,2017-08-01,3,138,46.0
57514,UIUC,2017-08-02,3,103,34.333333333333336
57515,UIUC,2017-08-03,3,66,22.0
57516,UIUC,2017-08-04,2,54,27.0
57517,UIUC,2017-08-07,3,138,46.0
57518,UIUC,2017-08-08,3,95,31.666666666666668
57519,UIUC,2017-08-09,3,64,21.333333333333332
57520,UIUC,2017-08-10,3,121,40.333333333333336
57521,UIUC,2017-08-11,2,66,33.0
57522,UIUC,2017-08-14,3,34,11.333333333333334
57523,UIUC,2017-08-15,3,23,7.666666666666667
57524,UIUC,2017-08-16,3,54,18.0
57525,UIUC,2017-08-17,3,100,33.333333333333336
57526,UIUC,2017-08-18,3,98,32.666666666666664
57527,UIUC,2017-08-21,2,40,20.0
57528,UIUC,2017-08-22,3,181,60.333333333333336
57529,UIUC,2017-08-23,3,122,40.666666666666664
57530,UIUC,2017-08-24,3,41,13.666666666666666
57531,UIUC,2017-08-25,3,102,34.0
57532,UIUC,2017-08-28,3,104,34.666666666666664
57533,UIUC,2017-08-29,3,92,30.666666666666668
57534,UIUC,2017-08-30,3,95,31.666666666666668
57535,UIUC,2017-08-31,3,21,7.0
57536,UIUC,2017-09-01,3,13,4.333333333333333
57537,UIUC,2017-09-05,3,13,4.333333333333333
57538,UIUC,2017-09-06,3,10,3.3333333333333335
57539,UIUC,2017-09-07,3,11,3.6666666666666665
57540,UIUC,2017-09-08,3,11,3.6666666666666665
57541,UIUC,2017-09-11,3,78,26.0
57542,UIUC,2017-09-12,2,25,12.5
57543,UIUC,2017-09-13,3,135,45.0
57544,UIUC,2017-09-14,3,124,41.333333333333336
57545,UIUC,2017-09-15,2,86,43.0
57546,UIUC,2017-09-18,1,73,73.0
57547,UIUC,2017-09-19,3,88,29.333333333333332
57548,UIUC,2017-09-20,3,104,34.666666666666664
57549,UIUC,2017-09-21,3,186,62.0
57550,UIUC,2017-09-22,3,84,28.0
57551,UIUC,2017-09-25,2,29,14.5
57552,UIUC,2017-09-26,2,92,46.0
57553,UIUC,2017-09-27,3,146,48.666666666666664
57554,UIUC,2017-09-28,3,59,19.666666666666668
57555,UIUC,2017-09-29,3,135,45.0
57556,UIUC,2017-10-02,3,56,18.666666666666668
57557,UIUC,2017-10-03,3,92,30.666666666666668
57558,UIUC,2017-10-04,3,10,3.3333333333333335
57559,UIUC,2017-10-05,3,7,2.3333333333333335
57560,UIUC,2017-10-06,3,11,3.6666666666666665
57561,UIUC,2017-10-09,2,7,3.5
57562,UIUC,2017-10-10,3,11,3.6666666666666665
57563,UIUC,2017-10-11,3,19,6.333333333333333
57564,UIUC,2017-10-12,3,89,29.666666666666668
57565,UIUC,2017-10-13,3,22,7.333333333333333
57566,UIUC,2017-10-16,3,138,46.0
57567,UIUC,2017-10-17,3,33,11.0
57568,UIUC,2017-10-18,3,103,34.333333333333336
57569,UIUC,2017-10-19,3,56,18.666666666666668
57570,UIUC,2017-10-20,3,24,8.0
57571,UIUC,2017-10-23,3,59,19.666666666666668
57572,UIUC,2017-10-24,3,89,29.666666666666668
57573,UIUC,2017-10-25,3,37,12.333333333333334
57574,UIUC,2017-10-26,3,87,29.0
57575,UIUC,2017-10-27,3,74,24.666666666666668
57576,UIUC,2017-10-30,3,131,43.666666666666664
57577,UIUC,2017-10-31,3,32,10.666666666666666
57578,UIUC,2017-11-01,3,126,42.0
57579,UIUC,2017-11-02,3,24,8.0
57580,UIUC,2017-11-03,3,97,32.333333333333336
57581,UIUC,2017-11-06,3,86,28.666666666666668
57582,UIUC,2017-11-07,3,41,13.666666666666666
57583,UIUC,2017-11-08,3,113,37.666666666666664
57584,UIUC,2017-11-09,3,56,18.666666666666668
57585,UIUC,2017-11-10,3,84,28.0
57586,UIUC,2017-11-13,2,74,37.0
57587,UIUC,2017-11-14,2,55,27.5
57588,UIUC,2017-11-15,3,105,35.0
57589,UIUC,2017-11-16,2,23,11.5
57590,UIUC,2017-11-17,2,14,7.0
57591,UIUC,2017-11-20,3,60,20.0
57592,UIUC,2017-11-21,2,16,8.0
57593,UIUC,2017-11-27,2,57,28.5
57594,UIUC,2017-11-28,2,66,33.0
57595,UIUC,2017-11-29,3,85,28.333333333333332
57596,UIUC,2017-11-30,3,82,27.333333333333332
57597,UIUC,2017-12-01,3,64,21.333333333333332
57598,UIUC,2017-12-04,3,53,17.666666666666668
57599,UIUC,2017-12-05,3,45,15.0
57600,UIUC,2017-12-06,3,61,20.333333333333332
57601,UIUC,2017-12-07,3,13,4.333333333333333
57602,UIUC,2017-12-08,3,11,3.6666666666666665
57603,UIUC,2017-12-11,3,42,14.0
57604,UIUC,2017-12-12,2,56,28.0
57605,UIUC,2017-12-13,2,65,32.5
57606,UIUC,2017-12-14,3,58,19.333333333333332
57607,UIUC,2017-12-15,3,130,43.333333333333336
57608,UIUC,2017-12-18,3,115,38.333333333333336
57609,UIUC,2017-12-19,3,82,27.333333333333332
57610,UIUC,2017-12-20,3,54,18.0
57611,UIUC,2017-12-21,3,40,13.333333333333334
57612,UIUC,2017-12-22,3,34,11.333333333333334
57613,UIUC,2018-01-02,3,84,28.0
57614,UIUC,2018-01-03,3,105,35.0
57615,UIUC,2018-01-04,3,42,14.0
57616,UIUC,2018-01-05,3,19,6.333333333333333
57617,UIUC,2018-01-08,3,18,6.0
57618,UIUC,2018-01-09,3,23,7.666666666666667
57619,UIUC,2018-01-10,3,12,4.0
57620,UIUC,2018-01-11,3,21,7.0
57621,UIUC,2018-01-12,3,21,7.0
57622,UIUC,2018-01-17,3,19,6.333333333333333
57623,UIUC,2018-01-18,3,21,7.0
57624,UIUC,2018-01-19,3,87,29.0
57625,UIUC,2018-01-22,3,54,18.0
57626,UIUC,2018-01-23,3,67,22.333333333333332
57627,UIUC,2018-01-24,3,127,42.333333333333336
57628,UIUC,2018-01-25,3,90,30.0
57629,UIUC,2018-01-26,2,78,39.0
57630,UIUC,2018-01-29,4,60,15.0
57631,UIUC,2018-01-30,4,61,15.25
57632,UIUC,2018-01-31,3,57,19.0
57633,UIUC,2018-02-01,3,65,21.666666666666668
57634,UIUC,2018-02-02,4,86,21.5
57635,UIUC,2018-02-05,3,25,8.333333333333334
57636,UIUC,2018-02-06,3,13,4.333333333333333
57637,UIUC,2018-02-07,3,10,3.3333333333333335
57638,UIUC,2018-02-08,3,15,5.0
57639,UIUC,2018-02-09,3,4,1.3333333333333333
57640,UIUC,2018-02-12,3,10,3.3333333333333335
57641,UIUC,2018-02-13,3,12,4.0
57642,UIUC,2018-02-14,3,17,5.666666666666667
57643,UIUC,2018-02-15,3,6,2.0
57644,UIUC,2018-02-16,3,18,6.0
57645,UIUC,2018-02-20,2,7,3.5
57646,UIUC,2018-02-21,2,6,3.0
57647,UIUC,2018-02-22,3,19,6.333333333333333
57648,UIUC,2018-02-23,3,11,3.6666666666666665
57649,UIUC,2018-02-26,3,30,10.0
57650,UIUC,2018-02-27,3,31,10.333333333333334
57651,UIUC,2018-02-28,3,21,7.0
57652,UIUC,2018-03-01,3,22,7.333333333333333
57653,UIUC,2018-03-02,3,14,4.666666666666667
57654,UIUC,2018-03-03,2,2,1.0
57655,UIUC,2018-03-05,3,6,2.0
57656,UIUC,2018-03-06,3,11,3.6666666666666665
57657,UIUC,2018-03-07,3,19,6.333333333333333
57658,UIUC,2018-03-08,3,18,6.0
57659,UIUC,2018-03-09,3,9,3.0
57660,UIUC,2018-03-10,1,1,1.0
57661,UIUC,2018-03-12,3,25,8.333333333333334
57662,UIUC,2018-03-13,3,49,16.333333333333332
57663,UIUC,2018-03-14,3,52,17.333333333333332
57664,UIUC,2018-03-15,3,11,3.6666666666666665
57665,UIUC,2018-03-16,3,14,4.666666666666667
57666,UIUC,2018-03-19,2,9,4.5
57667,UIUC,2018-03-20,3,30,10.0
57668,UIUC,2018-03-21,3,30,10.0
57669,UIUC,2018-03-22,3,17,5.666666666666667
57670,UIUC,2018-03-23,3,30,10.0
57671,UIUC,2018-03-26,3,30,10.0
57672,UIUC,2018-03-27,3,8,2.6666666666666665
57673,UIUC,2018-03-28,3,23,7.666666666666667
57674,UIUC,2018-03-29,3,10,3.3333333333333335
57675,UIUC,2018-03-30,3,15,5.0
57676,UIUC,2018-04-02,3,22,7.333333333333333
57677,UIUC,2018-04-03,3,70,23.333333333333332
57678,UIUC,2018-04-04,3,82,27.333333333333332
57679,UIUC,2018-04-05,3,61,20.333333333333332
57680,UIUC,2018-04-06,3,18,6.0
57681,UIUC,2018-04-09,3,15,5.0
57682,UIUC,2018-04-10,3,10,3.3333333333333335
57683,UIUC,2018-04-11,3,10,3.3333333333333335
57684,UIUC,2018-04-12,3,14,4.666666666666667
57685,UIUC,2018-04-13,3,17,5.666666666666667
57686,UIUC,2018-04-16,3,52,17.333333333333332
57687,UIUC,2018-04-17,3,52,17.333333333333332
57688,UIUC,2018-04-18,3,25,8.333333333333334
57689,UIUC,2018-04-19,3,16,5.333333333333333
57690,UIUC,2018-04-20,2,6,3.0
57691,UIUC,2018-04-23,2,14,7.0
57692,UIUC,2018-04-24,3,35,11.666666666666666
57693,UIUC,2018-04-25,3,16,5.333333333333333
57694,UIUC,2018-04-26,3,13,4.333333333333333
57695,UIUC,2018-04-27,3,56,18.666666666666668
57696,UIUC,2018-04-30,3,23,7.666666666666667
57697,UIUC,2018-05-01,2,8,4.0
57698,UIUC,2018-05-02,3,6,2.0
57699,UIUC,2018-05-03,3,10,3.3333333333333335
57700,UIUC,2018-05-04,3,67,22.333333333333332
57701,UIUC,2018-05-07,3,13,4.333333333333333
57702,UIUC,2018-05-08,2,13,6.5
57703,UIUC,2018-05-09,2,27,13.5
57704,UIUC,2018-05-10,3,15,5.0
57705,UIUC,2018-05-11,2,11,5.5
57706,UIUC,2018-05-14,2,44,22.0
57707,UIUC,2018-05-15,3,12,4.0
57708,UIUC,2018-05-16,3,7,2.3333333333333335
57709,UIUC,2018-05-17,3,9,3.0
57710,UIUC,2018-05-18,3,13,4.333333333333333
57711,UIUC,2018-05-21,3,5,1.6666666666666667
57712,UIUC,2018-05-22,3,6,2.0
57713,UIUC,2018-05-23,3,8,2.6666666666666665
57714,UIUC,2018-05-24,3,13,4.333333333333333
57715,UIUC,2018-05-25,3,29,9.666666666666666
57716,UIUC,2018-05-29,3,18,6.0
57717,UIUC,2018-05-30,3,23,7.666666666666667
57718,UIUC,2018-05-31,3,15,5.0
57719,UIUC,2018-06-01,3,22,7.333333333333333
57720,UIUC,2018-06-04,2,19,9.5
57721,UIUC,2018-06-05,2,7,3.5
57722,UIUC,2018-06-06,2,35,17.5
57723,UIUC,2018-06-07,1,9,9.0
57724,UIUC,2018-06-08,1,21,21.0
57725,UIUC,2018-06-11,2,52,26.0
57726,UIUC,2018-06-12,2,39,19.5
57727,UIUC,2018-06-13,2,27,13.5
57728,UIUC,2018-06-14,2,20,10.0
57729,UIUC,2018-06-18,2,11,5.5
57730,UIUC,2018-06-19,2,31,15.5
57731,UIUC,2018-06-20,2,39,19.5
57732,UIUC,2018-06-21,2,33,16.5
57733,UIUC,2018-06-22,1,9,9.0
57734,UIUC,2018-06-25,2,22,11.0
57735,UIUC,2018-06-26,2,46,23.0
57736,UIUC,2018-06-27,2,40,20.0
57737,UIUC,2018-06-28,1,15,15.0
57738,UIUC,2018-06-29,2,90,45.0
57739,UIUC,2018-07-02,1,25,25.0
57740,UIUC,2018-07-03,2,238,119.0
57741,UIUC,2018-07-05,2,131,65.5
57742,UIUC,2018-07-06,2,7,3.5
57743,UIUC,2018-07-09,1,1,1.0
57744,UIUC,2018-07-10,2,12,6.0
57745,UIUC,2018-07-11,2,10,5.0
57746,UIUC,2018-07-12,2,9,4.5
57747,UIUC,2018-07-13,2,16,8.0
57748,UIUC,2018-07-16,2,105,52.5
57749,UIUC,2018-07-17,2,74,37.0
57750,UIUC,2018-07-18,2,93,46.5
57751,UIUC,2018-07-19,2,91,45.5
57752,UIUC,2018-07-20,2,97,48.5
57753,UIUC,2018-07-23,2,23,11.5
57754,UIUC,2018-07-24,2,115,57.5
57755,UIUC,2018-07-25,2,111,55.5
57756,UIUC,2018-07-26,2,101,50.5
57757,UIUC,2018-07-27,2,91,45.5
57758,UIUC,2018-07-30,2,130,65.0
57759,UIUC,2018-07-31,2,102,51.0
57760,UIUC,2018-08-01,2,36,18.0
57761,UIUC,2018-08-02,2,6,3.0
57762,UIUC,2018-08-03,2,13,6.5
