,name,month_year,books_scanned
4287,University of Alberta,2015-10,64
4288,University of Alberta,2015-11,299
4289,University of Alberta,2015-12,732
4290,University of Alberta,2016-01,790
4291,University of Alberta,2016-02,863
4292,University of Alberta,2016-03,808
4293,University of Alberta,2016-04,901
4294,University of Alberta,2016-05,692
4295,University of Alberta,2016-06,563
4296,University of Alberta,2016-07,226
4297,University of Alberta,2016-08,272
4298,University of Alberta,2016-09,361
4299,University of Alberta,2016-10,521
4300,University of Alberta,2016-11,500
4301,University of Alberta,2016-12,303
4302,University of Alberta,2017-01,793
4303,University of Alberta,2017-02,388
4304,University of Alberta,2017-03,421
4305,University of Alberta,2017-04,253
4306,University of Alberta,2017-05,436
4307,University of Alberta,2017-06,755
4308,University of Alberta,2017-07,976
4309,University of Alberta,2017-08,805
4310,University of Alberta,2017-09,265
4311,University of Alberta,2017-10,266
4312,University of Alberta,2017-11,263
4313,University of Alberta,2017-12,181
4314,University of Alberta,2018-01,263
4315,University of Alberta,2018-02,210
4316,University of Alberta,2018-03,186
4317,University of Alberta,2018-04,636
4318,University of Alberta,2018-05,230
4319,University of Alberta,2018-06,20
4320,University of Alberta,2018-07,369
4321,University of Alberta,2018-08,315
4322,University of Alberta,2018-09,256
4323,University of Alberta,2018-10,272
4324,University of Alberta,2018-11,240
4325,University of Alberta,2018-12,192
4326,University of Alberta,2019-01,456
4327,University of Alberta,2019-02,218
4328,University of Alberta,2019-03,312
4329,University of Alberta,2019-04,248
4330,University of Alberta,2019-05,535
4331,University of Alberta,2019-06,505
4332,University of Alberta,2019-07,587
4333,University of Alberta,2019-08,406
4334,University of Alberta,2019-09,775
4335,University of Alberta,2019-10,870
4336,University of Alberta,2019-11,1168
4337,University of Alberta,2019-12,813
4338,University of Alberta,2020-01,1058
4339,University of Alberta,2020-02,883
4340,University of Alberta,2020-03,578
4341,University of Alberta,2020-10,61
4342,University of Alberta,2020-11,249
4343,University of Alberta,2020-12,129
4344,University of Alberta,2021-01,35
4345,University of Alberta,2021-02,127
4346,University of Alberta,2021-03,160
4347,University of Alberta,2021-04,243
4348,University of Alberta,2021-05,39
4349,University of Alberta,2021-06,218
4350,University of Alberta,2021-07,19
4351,University of Alberta,2021-08,220
4352,University of Alberta,2021-09,226
4353,University of Alberta,2021-10,294
4354,University of Alberta,2021-11,270
4355,University of Alberta,2021-12,78
4356,University of Alberta,2022-01,293
4357,University of Alberta,2022-02,383
4358,University of Alberta,2022-03,123
4359,University of Alberta,2022-04,729
4360,University of Alberta,2022-05,475
4361,University of Alberta,2022-06,251
4362,University of Alberta,2022-07,916
4363,University of Alberta,2022-08,626
4364,University of Alberta,2022-09,341
4365,University of Alberta,2022-10,702
4366,University of Alberta,2022-11,519
4367,University of Alberta,2022-12,629
4368,University of Alberta,2023-01,476
4369,University of Alberta,2023-02,633
4370,University of Alberta,2023-03,1568
4371,University of Alberta,2023-04,1328
4372,University of Alberta,2023-05,358
4373,University of Alberta,2023-06,29
4375,University of Chinese Academy of Sciences,2010-09,48
4376,University of Chinese Academy of Sciences,2010-10,36
4377,University of Chinese Academy of Sciences,2010-11,125
4378,University of Chinese Academy of Sciences,2010-12,170
4379,University of Chinese Academy of Sciences,2011-01,45
4380,University of Chinese Academy of Sciences,2011-02,72
4381,University of Chinese Academy of Sciences,2011-03,206
4382,University of Chinese Academy of Sciences,2011-04,208
4383,University of Chinese Academy of Sciences,2011-05,69
4384,University of Chinese Academy of Sciences,2011-06,12
4385,University of Chinese Academy of Sciences,2011-07,267
4386,University of Chinese Academy of Sciences,2011-08,3
4387,University of Chinese Academy of Sciences,2011-10,9
4388,University of Chinese Academy of Sciences,2012-12,1
4389,University of Chinese Academy of Sciences,2014-01,1
4392,University of Florida,2015-03,36
4393,University of Florida,2015-04,72
4394,University of Florida,2015-05,81
4395,University of Florida,2015-06,81
4396,University of Florida,2015-07,70
4397,University of Florida,2015-08,21
4398,University of Florida,2015-09,111
4399,University of Florida,2015-10,168
4400,University of Florida,2015-11,110
4401,University of Florida,2015-12,160
4402,University of Florida,2016-01,193
4403,University of Florida,2016-02,270
4404,University of Florida,2016-03,690
4405,University of Florida,2016-04,897
4406,University of Florida,2016-05,1161
4407,University of Florida,2016-06,1055
4408,University of Florida,2016-07,215
4409,University of Florida,2016-08,297
4410,University of Florida,2016-09,463
4411,University of Florida,2016-10,231
4412,University of Florida,2016-11,113
4413,University of Florida,2016-12,150
4414,University of Florida,2017-01,39
4415,University of Florida,2017-02,69
4416,University of Florida,2017-03,69
4417,University of Florida,2017-04,114
4418,University of Florida,2017-05,112
4419,University of Florida,2017-06,97
4420,University of Florida,2017-07,32
4421,University of Florida,2017-08,15
4422,University of Florida,2017-09,23
4423,University of Florida,2017-10,13
4424,University of Florida,2017-11,14
4425,University of Florida,2017-12,28
4426,University of Florida,2018-01,15
4427,University of Florida,2018-02,71
4428,University of Florida,2018-03,44
4429,University of Florida,2018-04,37
4430,University of Florida,2018-05,104
4431,University of Florida,2018-06,152
4432,University of Florida,2018-07,80
4433,University of Florida,2018-08,104
4434,University of Florida,2018-09,85
4435,University of Florida,2018-10,98
4436,University of Florida,2018-11,114
4437,University of Florida,2018-12,15
4438,University of Florida,2019-01,18
4439,University of Florida,2019-02,12
4440,University of Florida,2019-03,10
4441,University of Florida,2019-04,59
4443,"University of Maryland, College Park",2007-11,96
4444,"University of Maryland, College Park",2007-12,68
4445,"University of Maryland, College Park",2008-01,238
4446,"University of Maryland, College Park",2008-02,162
4447,"University of Maryland, College Park",2008-03,267
4448,"University of Maryland, College Park",2008-04,217
4449,"University of Maryland, College Park",2008-05,167
4450,"University of Maryland, College Park",2008-06,98
4451,"University of Maryland, College Park",2008-07,111
4452,"University of Maryland, College Park",2008-08,374
4453,"University of Maryland, College Park",2008-09,159
4454,"University of Maryland, College Park",2008-10,222
4455,"University of Maryland, College Park",2008-11,102
4456,"University of Maryland, College Park",2008-12,106
4457,"University of Maryland, College Park",2009-01,64
4459,University of Pretoria,2014-07,6
4460,University of Pretoria,2014-08,1
4461,University of Pretoria,2014-09,12
4462,University of Pretoria,2014-10,9
4463,University of Pretoria,2014-11,20
4464,University of Pretoria,2014-12,7
4465,University of Pretoria,2015-01,16
4466,University of Pretoria,2015-02,6
4467,University of Pretoria,2015-03,13
4468,University of Pretoria,2015-04,2
4469,University of Pretoria,2015-05,6
4470,University of Pretoria,2015-06,1
4471,University of Pretoria,2015-07,22
4472,University of Pretoria,2015-08,14
4473,University of Pretoria,2015-09,36
4474,University of Pretoria,2015-10,25
4475,University of Pretoria,2015-11,50
4476,University of Pretoria,2015-12,11
4477,University of Pretoria,2016-01,30
4478,University of Pretoria,2016-02,4
4479,University of Pretoria,2016-03,64
4480,University of Pretoria,2016-04,113
4481,University of Pretoria,2016-05,285
4482,University of Pretoria,2016-06,256
4483,University of Pretoria,2016-07,172
4484,University of Pretoria,2016-08,316
4485,University of Pretoria,2016-09,172
4486,University of Pretoria,2016-10,59
4487,University of Pretoria,2016-11,132
4488,University of Pretoria,2016-12,28
4489,University of Pretoria,2017-01,38
4490,University of Pretoria,2017-02,30
4491,University of Pretoria,2017-03,157
4492,University of Pretoria,2017-04,96
4493,University of Pretoria,2017-05,38
4494,University of Pretoria,2017-06,25
4495,University of Pretoria,2017-07,32
4496,University of Pretoria,2017-08,39
4497,University of Pretoria,2017-10,11
4498,University of Pretoria,2017-11,18
4499,University of Pretoria,2017-12,10
4500,University of Pretoria,2018-01,4
4501,University of Pretoria,2018-02,1
4502,University of Pretoria,2018-03,2
4503,University of Pretoria,2018-06,1
4504,University of Pretoria,2018-11,1
4505,University of Pretoria,2019-02,2
4506,University of Pretoria,2019-04,1
4507,University of Pretoria,2019-05,1
4509,University of Toronto,2002-01,1
4510,University of Toronto,2006-05,1182
4511,University of Toronto,2006-06,2377
4512,University of Toronto,2006-07,3147
4513,University of Toronto,2006-08,2973
4514,University of Toronto,2006-09,3720
4515,University of Toronto,2006-10,3701
4516,University of Toronto,2006-11,5538
4517,University of Toronto,2006-12,3115
4518,University of Toronto,2007-01,3867
4519,University of Toronto,2007-02,4493
4520,University of Toronto,2007-03,4882
4521,University of Toronto,2007-04,3785
4522,University of Toronto,2007-05,4199
4523,University of Toronto,2007-06,4013
4524,University of Toronto,2007-07,4449
4525,University of Toronto,2007-08,5146
4526,University of Toronto,2007-09,4220
4527,University of Toronto,2007-10,5012
4528,University of Toronto,2007-11,5805
4529,University of Toronto,2007-12,5147
4530,University of Toronto,2008-01,5020
4531,University of Toronto,2008-02,7249
4532,University of Toronto,2008-03,6547
4533,University of Toronto,2008-04,6092
4534,University of Toronto,2008-05,6932
4535,University of Toronto,2008-06,6822
4536,University of Toronto,2008-07,5911
4537,University of Toronto,2008-08,5883
4538,University of Toronto,2008-09,6824
4539,University of Toronto,2008-10,6999
4540,University of Toronto,2008-11,5967
4541,University of Toronto,2008-12,4343
4542,University of Toronto,2009-01,5236
4543,University of Toronto,2009-02,4695
4544,University of Toronto,2009-03,5860
4545,University of Toronto,2009-04,5106
4546,University of Toronto,2009-05,4502
4547,University of Toronto,2009-06,6201
4548,University of Toronto,2009-07,4415
4549,University of Toronto,2009-08,3739
4550,University of Toronto,2009-09,4225
4551,University of Toronto,2009-10,3823
4552,University of Toronto,2009-11,4131
4553,University of Toronto,2009-12,4292
4554,University of Toronto,2010-01,4576
4555,University of Toronto,2010-02,4628
4556,University of Toronto,2010-03,5860
4557,University of Toronto,2010-04,4606
4558,University of Toronto,2010-05,5113
4559,University of Toronto,2010-06,5464
4560,University of Toronto,2010-07,6399
4561,University of Toronto,2010-08,4884
4562,University of Toronto,2010-09,4729
4563,University of Toronto,2010-10,4662
4564,University of Toronto,2010-11,5440
4565,University of Toronto,2010-12,4047
4566,University of Toronto,2011-01,4899
4567,University of Toronto,2011-02,4553
4568,University of Toronto,2011-03,5441
4569,University of Toronto,2011-04,5109
4570,University of Toronto,2011-05,5025
4571,University of Toronto,2011-06,4157
4572,University of Toronto,2011-07,3641
4573,University of Toronto,2011-08,2698
4574,University of Toronto,2011-09,1528
4575,University of Toronto,2011-10,503
4576,University of Toronto,2011-11,589
4577,University of Toronto,2011-12,569
4578,University of Toronto,2012-01,716
4579,University of Toronto,2012-02,2075
4580,University of Toronto,2012-03,1057
4581,University of Toronto,2012-04,889
4582,University of Toronto,2012-05,892
4583,University of Toronto,2012-06,1101
4584,University of Toronto,2012-07,1311
4585,University of Toronto,2012-08,1947
4586,University of Toronto,2012-09,1445
4587,University of Toronto,2012-10,2070
4588,University of Toronto,2012-11,1832
4589,University of Toronto,2012-12,774
4590,University of Toronto,2013-01,1990
4591,University of Toronto,2013-02,1603
4592,University of Toronto,2013-03,1548
4593,University of Toronto,2013-04,2225
4594,University of Toronto,2013-05,1327
4595,University of Toronto,2013-06,1247
4596,University of Toronto,2013-07,956
4597,University of Toronto,2013-08,2352
4598,University of Toronto,2013-09,4752
4599,University of Toronto,2013-10,1398
4600,University of Toronto,2013-11,2219
4601,University of Toronto,2013-12,1818
4602,University of Toronto,2014-01,2478
4603,University of Toronto,2014-02,1981
4604,University of Toronto,2014-03,2409
4605,University of Toronto,2014-04,2572
4606,University of Toronto,2014-05,1891
4607,University of Toronto,2014-06,1576
4608,University of Toronto,2014-07,1566
4609,University of Toronto,2014-08,1613
4610,University of Toronto,2014-09,1739
4611,University of Toronto,2014-10,1909
4612,University of Toronto,2014-11,1601
4613,University of Toronto,2014-12,1422
4614,University of Toronto,2015-01,590
4615,University of Toronto,2015-02,1340
4616,University of Toronto,2015-03,1603
4617,University of Toronto,2015-04,1630
4618,University of Toronto,2015-05,746
4619,University of Toronto,2015-06,1259
4620,University of Toronto,2015-07,843
4621,University of Toronto,2015-08,841
4622,University of Toronto,2015-09,448
4623,University of Toronto,2015-10,332
4624,University of Toronto,2015-11,772
4625,University of Toronto,2015-12,838
4626,University of Toronto,2016-01,717
4627,University of Toronto,2016-02,169
4628,University of Toronto,2016-03,265
4629,University of Toronto,2016-04,133
4630,University of Toronto,2016-05,242
4631,University of Toronto,2016-06,274
4632,University of Toronto,2016-07,321
4633,University of Toronto,2016-08,244
4634,University of Toronto,2016-09,1169
4635,University of Toronto,2016-10,1050
4636,University of Toronto,2016-11,2175
4637,University of Toronto,2016-12,1116
4638,University of Toronto,2017-01,769
4639,University of Toronto,2017-02,936
4640,University of Toronto,2017-03,903
4641,University of Toronto,2017-04,382
4642,University of Toronto,2017-05,802
4643,University of Toronto,2017-06,437
4644,University of Toronto,2017-07,117
4645,University of Toronto,2017-08,158
4646,University of Toronto,2017-09,163
4647,University of Toronto,2017-10,175
4648,University of Toronto,2017-11,694
4649,University of Toronto,2017-12,76
4650,University of Toronto,2018-01,410
4651,University of Toronto,2018-02,539
4652,University of Toronto,2018-03,748
4653,University of Toronto,2018-04,1256
4654,University of Toronto,2018-05,926
4655,University of Toronto,2018-06,1037
4656,University of Toronto,2018-07,638
4657,University of Toronto,2018-08,1583
4658,University of Toronto,2018-09,745
4659,University of Toronto,2018-10,1033
4660,University of Toronto,2018-11,912
4661,University of Toronto,2018-12,1252
4662,University of Toronto,2019-01,913
4663,University of Toronto,2019-02,659
4664,University of Toronto,2019-03,532
4665,University of Toronto,2019-04,743
4666,University of Toronto,2019-05,125
4667,University of Toronto,2019-06,504
4668,University of Toronto,2019-07,617
4669,University of Toronto,2019-08,687
4670,University of Toronto,2019-09,281
4671,University of Toronto,2019-10,613
4672,University of Toronto,2019-11,527
4673,University of Toronto,2019-12,339
4674,University of Toronto,2020-01,638
4675,University of Toronto,2020-02,248
4676,University of Toronto,2020-03,1191
4677,University of Toronto,2020-09,158
4678,University of Toronto,2020-10,132
4679,University of Toronto,2020-11,344
4680,University of Toronto,2020-12,21
4681,University of Toronto,2021-01,152
4682,University of Toronto,2021-03,1
4683,University of Toronto,2021-06,290
4684,University of Toronto,2021-07,51
4685,University of Toronto,2021-08,61
4686,University of Toronto,2021-09,108
4687,University of Toronto,2021-10,340
4688,University of Toronto,2021-11,420
4689,University of Toronto,2021-12,364
4690,University of Toronto,2022-01,502
4691,University of Toronto,2022-02,548
4692,University of Toronto,2022-03,1691
4693,University of Toronto,2022-04,2659
4694,University of Toronto,2022-05,2172
4695,University of Toronto,2022-06,1760
4696,University of Toronto,2022-07,1865
4697,University of Toronto,2022-08,1377
4698,University of Toronto,2022-09,1504
4699,University of Toronto,2022-10,3204
4700,University of Toronto,2022-11,3757
4701,University of Toronto,2022-12,3208
4702,University of Toronto,2023-01,5230
4703,University of Toronto,2023-02,2571
4704,University of Toronto,2023-03,1818
4705,University of Toronto,2023-04,1449
4706,University of Toronto,2023-05,1495
4707,University of Toronto,2023-06,108
4709,University of Victoria,2015-10,7
4710,University of Victoria,2015-11,8
4711,University of Victoria,2015-12,544
4712,University of Victoria,2016-01,363
4713,University of Victoria,2016-02,160
4714,University of Victoria,2016-04,133
4715,University of Victoria,2016-05,110
4716,University of Victoria,2016-06,132
4717,University of Victoria,2016-07,134
4718,University of Victoria,2016-08,196
4719,University of Victoria,2016-09,222
4720,University of Victoria,2016-10,77
4721,University of Victoria,2016-11,109
4722,University of Victoria,2016-12,25
4723,University of Victoria,2017-01,43
4724,University of Victoria,2017-02,112
4725,University of Victoria,2017-03,93
4726,University of Victoria,2017-04,56
4727,University of Victoria,2017-05,42
4728,University of Victoria,2017-06,222
4729,University of Victoria,2017-07,108
4730,University of Victoria,2017-08,13
4731,University of Victoria,2017-09,150
4732,University of Victoria,2017-10,167
4733,University of Victoria,2017-11,142
4734,University of Victoria,2017-12,132
4735,University of Victoria,2018-01,113
4736,University of Victoria,2018-02,22
4737,University of Victoria,2018-03,33
4738,University of Victoria,2018-04,19
4739,University of Victoria,2018-07,8
4740,University of Victoria,2018-08,214
4741,University of Victoria,2018-10,25
4742,University of Victoria,2018-11,51
4743,University of Victoria,2018-12,41
4744,University of Victoria,2019-01,56
4745,University of Victoria,2019-02,47
4746,University of Victoria,2019-03,95
4747,University of Victoria,2019-04,138
4748,University of Victoria,2019-05,120
4749,University of Victoria,2019-06,18
4750,University of Victoria,2019-07,14
4751,University of Victoria,2019-08,26
4752,University of Victoria,2019-09,23
4753,University of Victoria,2019-10,145
4754,University of Victoria,2019-11,208
4755,University of Victoria,2019-12,87
4756,University of Victoria,2020-01,172
4757,University of Victoria,2020-02,71
4758,University of Victoria,2020-09,1
4759,University of Victoria,2020-10,7
4760,University of Victoria,2020-11,7
4761,University of Victoria,2020-12,21
4762,University of Victoria,2021-01,31
4763,University of Victoria,2021-02,54
4764,University of Victoria,2021-03,23
4765,University of Victoria,2021-04,45
4766,University of Victoria,2021-05,58
4767,University of Victoria,2021-06,71
4768,University of Victoria,2021-07,146
4769,University of Victoria,2021-08,185
4770,University of Victoria,2021-09,315
4771,University of Victoria,2021-10,365
4772,University of Victoria,2021-11,97
4773,University of Victoria,2022-05,8
4774,University of Victoria,2022-06,14
4775,University of Victoria,2022-07,21
4776,University of Victoria,2022-08,2
4777,University of Victoria,2022-09,23
4778,University of Victoria,2022-12,1
4779,University of Victoria,2023-01,5
4780,University of Victoria,2023-02,6
4781,University of Victoria,2023-03,20
4782,University of Victoria,2023-04,34
4783,University of Victoria,2023-05,26
4784,University of Victoria,2023-06,10
4786,University of Warwick,2016-05,6
4787,University of Warwick,2016-06,2
4788,University of Warwick,2016-08,1
4789,University of Warwick,2017-02,1
4790,University of Warwick,2017-03,4
4791,University of Warwick,2017-04,2
4792,University of Warwick,2017-07,2
4793,University of Warwick,2017-10,4
4794,University of Warwick,2017-11,4
4795,University of Warwick,2017-12,3
4796,University of Warwick,2018-01,2
4797,University of Warwick,2018-02,1
4798,University of Warwick,2018-03,38
4799,University of Warwick,2018-04,49
4800,University of Warwick,2018-05,28
4801,University of Warwick,2018-06,48
4802,University of Warwick,2018-07,47
4803,University of Warwick,2018-08,55
4804,University of Warwick,2018-09,31
4805,University of Warwick,2018-10,69
4806,University of Warwick,2018-11,105
4807,University of Warwick,2018-12,48
4808,University of Warwick,2019-01,28
4809,University of Warwick,2019-02,2
4810,University of Warwick,2019-03,3
4811,University of Warwick,2019-04,60
4812,University of Warwick,2019-05,10
4813,University of Warwick,2023-05,61
4815,Washington University in St. Louis,2015-07,241
4816,Washington University in St. Louis,2015-08,98
4817,Washington University in St. Louis,2015-09,119
4818,Washington University in St. Louis,2015-10,497
4819,Washington University in St. Louis,2015-11,428
4820,Washington University in St. Louis,2015-12,236
